"x","y","z","og","cluster"
14.7533260282702,-29.9549517203111,4.11017219770132,"OG41_35",0
6.38367605533615,-32.6658150773284,-0.933828258183945,"OG115_35",0
16.7654011245923,13.9683692811685,-11.2703411078534,"OG259_35",1
23.6547134759664,-12.6235695204157,5.07381092385837,"OG318_35",0
24.2070883557678,-13.4917422228358,1.41678849672439,"OG332_35",0
26.1140664632079,-0.0968435243822281,4.24945861156337,"OG358_35",2
31.642863389942,9.39140095533347,-3.34745484667017,"OG363_35",2
8.01750289169618,-1.56708113143722,-7.47395376821054,"OG418_35",1
19.8531487163032,19.8905619798332,4.77952741232098,"OG534_35",2
22.3788792667443,1.82267223183299,-4.56458515338596,"OG628_35",2
5.77629363080474,-36.0731612740682,6.20425077767608,"OG719_35",0
27.0572809631713,-10.4811196810299,1.85572866401725,"OG830_35",0
30.2334181426635,9.63724720309363,-7.04117170449271,"OG834_35",1
25.2511551057622,-4.23314468165653,5.76992751677062,"OG885_35",3
27.9555675523714,0.136206788424579,-0.697115553074505,"OG1044_35",2
31.765855165562,-7.7084863417282,2.02915239440915,"OG1166_35",0
14.1395553489591,-30.7910285516186,0.827657162392945,"OG1194_35",0
20.0486492010479,-4.0973134778588,0.9476759937814,"OG1211_35",2
8.9001080220872,-34.449368958589,3.34119245040705,"OG1214_35",0
6.68619126695283,27.4307525521705,4.25372711245806,"OG1378_35",3
26.0500308597256,25.7150314394165,5.87756728850043,"OG1403_35",3
2.62033083238179,26.0119822567155,-9.64224781142792,"OG1517_35",1
-33.3284985261686,-6.68326396121358,-21.7431354100417,"OG1827_35",1
9.0031115569297,-14.129845404571,-8.75717290608894,"OG1930_35",1
34.2638727258759,12.227114825536,5.37926078853994,"OG2016_35",2
25.6568929991979,-14.1849446571891,1.88055924176516,"OG2104_35",0
38.9650364794979,8.0957554929133,3.44988533620453,"OG2109_35",3
10.9061805653437,-26.7453071029422,4.06664282791969,"OG2130_35",0
15.530442595451,-15.2415188842517,2.74556444564785,"OG2143_35",0
28.9706347461352,7.299513372298,1.64052947058734,"OG2153_35",2
24.4366663670011,-5.99605092658486,3.51412412550152,"OG2158_35",0
27.5609820992901,-6.5610870262532,1.68190100735582,"OG2173_35",2
-2.64550710830998,-45.8720787836023,2.61408848854514,"OG2426_35",0
-9.38086935964182,-52.6278057873962,1.92204941042953,"OG2453_35",0
-2.64570840067903,-38.8916284250567,-3.09725013540839,"OG2464_35",0
23.8461538126755,-8.57531031435549,3.50420408261554,"OG2500_35",0
6.82543863276496,8.70510575419766,-10.5460090557456,"OG2591_35",1
29.2031055660771,23.1709588652965,3.96146291762977,"OG2640_35",3
25.1029691305172,16.5176925208353,-8.59581873667027,"OG2692_35",1
25.5868136320198,20.419129777044,2.90277958746841,"OG2743_35",2
22.4556265465555,-18.416836625511,3.45474032804257,"OG2836_35",0
-3.26111122689858,-38.5487446106672,2.47852087283674,"OG2898_35",0
11.7083489340401,-1.36920198573133,-0.96918079487867,"OG3237_35",2
23.6441927757314,-13.5701860348745,0.568158547765763,"OG3406_35",0
25.2063590495563,19.5407646425019,7.25945552959649,"OG3454_35",2
14.6646693549985,-2.48917192319871,-1.31709300937386,"OG3566_35",2
22.7978969638768,28.8926668724761,4.62601448304848,"OG3580_35",3
26.3473157971417,-6.56364249913223,2.04294954959892,"OG3581_35",0
7.0516887336251,-38.016457656244,1.87047093885633,"OG3665_35",0
21.8376038578475,-11.2919676353714,5.20609403844202,"OG3891_35",0
31.6914384969656,4.14588969840059,4.13370733415534,"OG4092_35",2
15.4710018827552,18.1631640665496,7.24907917739579,"OG4151_35",2
5.09397434864748,29.826014256007,0.603008824403697,"OG4223_35",3
20.3489639251693,2.72376381773195,5.02487980135242,"OG4253_35",3
17.694566310932,12.7845834268547,3.56800068650495,"OG4261_35",2
22.0080129392597,-1.0789152954418,4.6905531624888,"OG4297_35",2
16.4825727122915,-4.59234735924385,4.66485809000226,"OG4466_35",2
21.9523623447738,5.33220762386001,1.39380138887152,"OG4555_35",2
29.1424238812895,2.42201843337506,2.24553412667555,"OG4669_35",2
17.7556608623912,-13.3950264943047,3.53564484697113,"OG4804_35",0
18.9349229082627,-12.882395880201,-0.703878615088449,"OG5043_35",0
23.5093495860612,9.54706364703231,4.22841400822862,"OG5267_35",3
17.8919189828983,-29.496035126001,0.437937428144993,"OG5328_35",0
18.8915191796846,-19.9096775152457,4.26622677692018,"OG5472_35",0
-29.3465755563118,-31.7789534592602,-7.8719031362128,"OG5716_35",1
19.0631205422563,21.8898786032918,2.73507391639999,"OG5953_35",3
10.5469637828441,-22.5542283593869,-4.37267244365982,"OG6139_35",0
18.9976723073032,-1.54722161198124,5.65216236020138,"OG6635_35",2
23.0180808897525,-3.58933717894224,6.31745413650119,"OG6726_35",2
5.87191216377512,11.2887058254913,8.26744057311074,"OG7869_35",3
20.1550854585548,-16.9178268189681,2.56480734422894,"OG7969_35",0
6.41391324302105,-32.9830657045862,2.09661114750637,"OG8266_35",0
4.64234346309011,-33.4392148124661,1.80535243958527,"OG8268_35",0
14.0106630526555,-11.1229523329198,-2.29008239672034,"OG8330_35",2
32.4742441766066,10.9974144677483,6.09581529467138,"OG8346_35",2
26.883976681848,12.4977273088802,-1.70838507459539,"OG8620_35",2
13.5063425232941,-16.0471459820645,3.64406152021842,"OG8631_35",0
25.028303803825,-8.75900880442276,4.19801853240968,"OG8829_35",0
12.0806499042835,-2.11310854219165,-6.05965092930106,"OG9008_35",1
20.7638888694527,-2.50354138360418,3.74139330853518,"OG9016_35",2
-14.6969783374348,16.6377465904525,4.54810051343187,"OG9165_35",4
-2.84260880581757,9.42568723770025,10.541122334514,"OG9599_35",3
-2.300265159922,13.3680912958306,4.15923686198112,"OG9721_35",3
21.7162062035085,-3.37757178274464,2.69661591913837,"OG9842_35",2
-14.154531762263,19.5872679080984,0.198600319390854,"OG10212_35",4
24.2738567973245,8.72168324052491,4.86142484616075,"OG10274_35",3
-3.6400757337723,-46.382841817196,3.65978151348719,"OG10428_35",0
13.4212111781658,-13.6063368202252,7.55818514694659,"OG10703_35",0
4.32826567074056,-3.25718452051843,9.6107673956311,"OG11269_35",2
16.506052066035,11.3027109893399,2.48981428728276,"OG11740_35",2
-5.87561014884557,18.7816677141422,5.14365620265118,"OG12531_35",4
18.5405351931463,-18.0067415476244,-0.695683725495486,"OG12675_35",0
17.5582774149256,-17.3178272908077,2.13746760349104,"OG12950_35",0
13.5281829876849,-27.0659290466601,2.1043432362769,"OG13462_35",0
19.5807575532471,5.17175549009367,-3.68502035100291,"OG13627_35",2
14.5729484143939,-24.7027820843038,5.36986608062707,"OG13766_35",0
9.1063911116343,-31.650136685398,0.383609415729396,"OG13789_35",0
-27.4991742092092,-16.5496371505398,-1.67935327807999,"OG13885_35",3
17.07200446105,-20.3432439459707,6.62286826681965,"OG14116_35",0
15.0761712650299,-15.7818157449906,1.81684113712803,"OG14121_35",0
17.7152359006794,9.67149938048475,-0.112247551268475,"OG14510_35",2
13.5418860022752,-27.3718836212446,1.29301593583147,"OG14774_35",0
6.36147853050458,-26.345732221339,-0.0235682572035671,"OG14809_35",0
6.47131494296113,-2.68387618869279,7.01618988580578,"OG15287_35",3
11.3540847138251,-29.5279057994753,2.02914673733319,"OG15958_35",0
-25.012204258851,-47.3596724220167,4.86884982387727,"OG17240_35",0
-3.76475094996391,-41.3064758372591,4.03879365880702,"OG17243_35",0
-29.1637744695899,-63.2776895886719,3.72683337327631,"OG17244_35",0
7.86775030030464,-28.137562228962,3.88463943203085,"OG17616_35",0
-6.27625956278748,-41.9846850988325,5.50182919417174,"OG17766_35",0
18.7742330514848,-12.657215940489,2.60771828760424,"OG18350_35",0
-10.9515348085513,-37.3767601085977,0.23170176133774,"OG19011_35",0
-1.46675620469106,-34.1625836743309,-2.02982837494109,"OG19078_35",0
-13.4100319675364,-54.3098423947367,4.19490325161603,"OG19494_35",0
-22.53216459718,-57.5555843779413,6.10089142443791,"OG19920_35",0
-19.2017534260607,-48.6216918043514,-1.90435535245446,"OG20941_35",0
-4.56062367454201,-40.0287459610793,6.03820781649587,"OG22179_35",0
9.75468381791305,-24.5235528395267,-3.82550648936131,"OG22762_35",0
1.18555005525843,-31.5308374118778,7.07385555569013,"OG22840_35",0
-15.8894758591988,-37.362677920797,-7.48284488282778,"OG25151_35",1
3.35199303429636,-24.9604128465675,7.18263576052903,"OG25314_35",0
-16.681217138006,-13.6347029778309,-2.51316232285414,"OG25773_35",1
17.0061841279824,-17.1993881943263,1.70232931788658,"OG27468_35",0
1.84543982392394,21.1469435402771,2.07054433028426,"OG28468_35",3
-49.2591894842267,-72.1805042629631,6.31421200932408,"OG29066_35",0
13.8505460971721,-11.5245950502168,3.86174485551749,"OG29071_35",3
-7.44362213919209,-3.61974228955267,-9.76187626031572,"OG30911_35",1
29.2054852307251,1.96886442886461,5.32085084313237,"OG99645_35",0
10.7258035558905,8.74895910970783,-8.5649909784537,"OG107932_35",1
-28.1288245950132,11.8539378394885,7.48410776087527,"OG107933_35",4
19.008778010508,24.7818836093051,-6.79272774047225,"OG107934_35",1
7.82070825219004,27.2405264555316,-3.50734213116647,"OG107936_35",1
19.5766254394765,0.471451124172035,1.00305342649926,"OG110351_35",2
-14.7557501785894,-1.68106651247401,-15.5660525759099,"OG111197_35",1
24.2066889087484,-5.84160980429556,-3.55876759102664,"OG114081_35",2
-1.39325411670192,27.3409809327886,3.06104317028531,"OG115328_35",4
-18.1794150248225,16.0393290829641,-0.783563191628345,"OG116548_35",4
18.0885777216888,27.014507663517,4.13570542506255,"OG116612_35",3
27.6902217917869,0.285569721705896,4.64933505077958,"OG118732_35",2
9.15879075864731,7.665386807258,-11.4766168780832,"OG118739_35",1
-0.742253982494038,-9.47613129824923,-8.42917200261997,"OG119679_35",1
-65.0793416487333,-11.9903506096764,4.2433908896606,"OG120258_35",4
-3.38945166648726,-36.8982068922273,5.57659574389031,"OG121701_35",0
-14.580505113367,17.523483443576,-5.05048718404364,"OG123646_35",4
16.8366901489007,-17.7994752571048,3.94439719200696,"OG123997_35",0
2.04005975658248,-5.62423829355174,-8.23248527197433,"OG124549_35",1
14.6830638416217,-17.7364925879755,2.74520636571089,"OG124709_35",0
-23.775336191317,11.8752489807147,-8.25902093441708,"OG125895_35",4
5.24562069316467,21.1011838805291,5.76703398680024,"OG126000_35",3
-46.8100179248453,11.7236419160518,3.11715861999906,"OG126570_35",4
37.4022829488417,9.51776868042364,1.79521115411071,"OG126744_35",2
-14.79583365767,-12.6380726929465,-7.92907037117985,"OG127017_35",1
-26.2894135007864,5.1688046204615,2.87433076706499,"OG128088_35",4
13.2703264350898,-17.8952798891164,-2.29604661073727,"OG128183_35",0
-13.7089775768453,22.7958477654092,-1.35466505757907,"OG128281_35",4
15.9294875195223,14.2595690529149,-1.50152090172748,"OG128327_35",1
-3.66488983880126,25.9611773900199,5.78602498334663,"OG128525_35",4
-47.0776297641364,9.34071745421055,9.30511008702793,"OG128633_35",4
-29.5438145857689,18.0848824707864,1.85114543892935,"OG129197_35",4
-74.1254897206685,0.110435867446949,3.44503384546681,"OG129553_35",4
21.3344849792933,9.37850643005667,-3.74089906285682,"OG129595_35",2
-33.5296388232306,-1.47551927907207,-7.21870005068914,"OG129711_35",4
27.4818662763394,1.48693689303935,5.41305081089577,"OG129804_35",2
-16.1543279512865,-1.15236278346745,-1.2805199391479,"OG129927_35",4
-15.2424533246481,9.81254595984794,13.5596247767154,"OG130008_35",4
19.5866835075421,-9.81105127362387,-2.01816577647708,"OG130011_35",2
13.7419805990989,7.14504281770487,-9.99650494014071,"OG130013_35",1
-45.4077138958716,-8.29556153598732,9.85617289253039,"OG130144_35",3
-6.34186484997761,-5.07311213040515,0.365353926942845,"OG130173_35",1
-55.2294941156005,6.54127524002542,11.1639757559948,"OG130671_35",4
-9.0586942694907,18.2481587685681,-2.05220761925148,"OG130710_35",4
-27.1083339448385,16.9203599274506,-10.2751041898847,"OG130900_35",4
-18.4446272350592,11.9761989152846,-10.6472900959623,"OG130993_35",1
16.5124921132316,-16.0836378363504,-2.56185121469797,"OG131074_35",1
27.7982242619555,11.3083204721024,3.92861678857847,"OG131391_35",2
-9.6007915295409,22.6408783074041,-6.00422174372537,"OG131575_35",3
22.1717438341613,5.9936555418765,-6.37294660060553,"OG131584_35",1
-15.6244391114506,-1.37589594635368,-12.4449441593165,"OG131670_35",1
12.9395740499023,14.0423391593087,6.87705526352253,"OG131730_35",3
22.4358680055767,18.6781308695139,-2.97263450989577,"OG131882_35",2
9.46268695978662,-24.2178610194166,3.79736617848144,"OG131883_35",0
-4.75739099144483,2.12748750644285,9.02800566188614,"OG131950_35",4
-68.9467700981608,-5.57778844794384,4.36236047112611,"OG132027_35",3
-17.0454115175533,-9.39989389427077,9.55735065873481,"OG132166_35",3
13.3133336830496,-3.55775196567386,6.01737705276565,"OG132330_35",2
7.0188801664392,-36.503516055639,2.23595301658042,"OG132603_35",0
27.0017588530701,12.0312648402245,2.653911257579,"OG132623_35",3
12.7893536966358,-29.8333720401682,-0.280784119093382,"OG132683_35",0
9.87126973827304,-4.261686225921,0.653663826608606,"OG132788_35",0
16.0319286589616,26.205708721339,2.93590999417789,"OG132818_35",3
11.8064493660108,-33.66028847749,4.45865872426779,"OG133132_35",0
-12.5498619396961,10.4255251555156,-1.90427529142635,"OG133211_35",4
-51.2847619131842,14.5821977088778,-0.204839101647388,"OG133220_35",4
16.812541512266,2.40786573016623,1.37807357426659,"OG133274_35",2
33.8976185028521,12.7906501236833,-0.162768009805305,"OG133388_35",2
33.3094794030352,0.97693434087401,1.76366327188919,"OG133507_35",0
6.69507299460537,1.09455483620437,-3.79417172256798,"OG133569_35",3
-17.5411498214851,27.2095974893842,-0.386871865285646,"OG133686_35",4
-26.1460064381678,9.36926711789229,3.61408005301009,"OG133711_35",4
26.0507783708251,15.4022191819092,7.33666015029487,"OG134002_35",2
-33.9273422379327,5.76015998801023,-18.8276611854566,"OG134211_35",1
21.0634481734165,-21.5197705438322,0.568360382292261,"OG134227_35",0
-28.1642386094556,18.2691172222078,-0.238981479926992,"OG134531_35",4
-10.486826734429,0.842632832043325,-16.0416732039299,"OG134635_35",1
-12.4883320189184,24.6702034284246,3.34594988300813,"OG134899_35",4
-82.3898356496513,-4.90872000343467,8.77758135443659,"OG134908_35",4
-4.11965083256284,-35.0140170979424,-0.962228624491603,"OG135000_35",0
15.7273088056411,7.38954152162639,-4.28526602563956,"OG135100_35",1
7.32800221447829,-20.347658858616,4.48799749162113,"OG135201_35",0
2.23313698903423,-17.9339780382992,-2.18502315035302,"OG135211_35",0
23.3657102499928,-8.0318988717102,6.15791731783971,"OG135273_35",3
-32.644587873918,13.5312541939079,2.65920247905354,"OG135359_35",4
7.54325067524457,19.2939071086106,-7.5568718828982,"OG135421_35",1
21.4293552347773,1.69150624913972,5.14425590846988,"OG135444_35",2
8.74262335302292,-29.0809775440791,6.20912512481646,"OG135670_35",0
-28.5476877557812,11.686891645861,5.70686476396318,"OG135724_35",4
16.2651749668932,4.88944730274889,3.42254430334628,"OG135919_35",3
23.9892368864258,-20.8639354915894,-1.15242491217046,"OG136025_35",0
6.24657165291047,18.8959766674072,-1.74521082948714,"OG136046_35",2
-10.5412585233129,8.17539540715746,2.31787414521924,"OG136270_35",4
-9.24368214709889,20.5804810161254,7.73390816530935,"OG136291_35",3
20.5673403305362,7.60976225488377,8.13283565077582,"OG136340_35",3
-28.2857672377559,15.3555528318973,7.73102116686269,"OG136457_35",3
7.59954632620506,-14.3348436178892,-5.23765550231379,"OG136503_35",1
5.45789441640886,-1.39348207036382,2.91208948076996,"OG136591_35",2
-27.8864969243578,8.54405198280866,7.65030845562157,"OG136722_35",4
13.5634346174212,27.0853879000169,-0.4281845917869,"OG136747_35",4
-26.1788965129972,16.3474194958818,-5.04071495271513,"OG136749_35",4
3.15786559475741,21.8729602616766,-3.78649800015271,"OG136754_35",3
-10.1715666356666,-34.5851391154404,-7.41735581974547,"OG136819_35",1
4.30497778863358,-3.80473952446685,-9.02760783116826,"OG136861_35",1
12.4837226430001,22.5855819006111,-7.7881102219557,"OG136913_35",1
-22.3924273309241,-58.0864693610189,0.0960180939724963,"OG136933_35",0
13.932588390982,-22.424115103376,5.27261340321501,"OG136942_35",0
25.4814315659361,8.81417277880466,-0.0253459950420135,"OG136976_35",3
22.1582790492762,-4.66822760540608,4.6194253201934,"OG136990_35",0
4.32121522899868,-19.6522893569451,6.8713072362608,"OG137009_35",0
-5.94578115098558,7.90686313432664,0.211136613012134,"OG137028_35",3
20.9113680357353,3.2894942377596,9.34549573573536,"OG137057_35",3
7.26619733477272,-19.6975135130157,-7.16424469056865,"OG137085_35",1
3.57915440396416,-10.966408420531,-5.86374755924029,"OG137187_35",1
3.67318996580856,28.5451343859585,8.29095074867674,"OG137296_35",3
16.7478323359951,-6.9155724405927,-3.28305141124251,"OG137324_35",2
-22.7905842834453,17.5684415114433,1.96382302134739,"OG137340_35",4
14.6356768783323,-0.253321435832371,8.93181967519111,"OG137417_35",2
0.36591997243144,-8.89627771002275,4.96327538373631,"OG137456_35",3
20.9687839962012,26.7686694326191,-0.671010563115974,"OG137484_35",2
16.6400959811432,-2.79228755653307,3.96724522458918,"OG137560_35",0
-58.5795727762951,8.51753934240061,2.87874849166846,"OG137591_35",4
-8.11849932161766,20.0986522004485,4.8056465078491,"OG137626_35",4
2.88155843346286,-13.1029501325105,-12.7752500881723,"OG137741_35",1
-18.9312293525155,-60.70156990853,5.24727734977824,"OG137757_35",0
20.7365408791173,-0.47000810271157,1.9901356999302,"OG137868_35",0
10.55999753354,-25.0618497494351,1.80456215244264,"OG137915_35",0
-0.360804007684289,9.43323271841222,1.91211339266408,"OG138012_35",3
9.97407583720032,-30.7490904529953,2.4416725314832,"OG138017_35",0
21.0278025669379,-8.05794769306915,0.727489961735352,"OG138067_35",0
21.4199027027075,-10.3613941546957,-1.32822238523217,"OG138170_35",0
-84.6136941012255,-9.37532885783254,4.42525223981363,"OG138406_35",4
22.3448787422406,22.3456677773597,-4.4660209295786,"OG138417_35",1
10.180562441068,24.3484317105378,-5.01594737226421,"OG138457_35",4
-57.5895001873007,7.21741242031921,9.52842931413012,"OG138617_35",4
12.4411879955781,10.9445622921119,4.27302918365901,"OG138621_35",2
18.6969708506259,10.6243937090681,-1.51562943294312,"OG138626_35",2
-23.1291612583238,11.1689174794818,-4.25438038178808,"OG138636_35",4
5.62416351641835,-10.6135604900901,-9.46430326795226,"OG138691_35",1
35.4724210319246,5.49950464983276,5.78831198555462,"OG138761_35",3
17.4334345275827,-16.8635528839965,1.1341194844744,"OG138776_35",0
-33.5529291276162,-22.6613876475291,-9.73553182015384,"OG138780_35",2
4.51863021341355,-32.0630092774927,4.94523334665259,"OG138810_35",0
-28.3951928158841,5.75405965372318,-1.87734371238076,"OG138820_35",4
-41.5985701567349,8.78696886991071,11.8140446384165,"OG138826_35",4
12.3384761757674,15.6110523565111,3.41700229374219,"OG138901_35",2
-9.61444734566785,11.2313739299619,0.607062650855733,"OG138958_35",4
-24.9952556647864,4.98078120253928,-0.243537413539345,"OG139031_35",4
33.8811516027481,2.50317247416534,0.923080323333202,"OG139043_35",0
18.6429158517649,18.1238183877396,5.69935615765316,"OG139057_35",2
31.2647309234466,5.96494141552141,0.805236410542878,"OG139075_35",2
30.1688481116225,0.499466975555917,-4.61524854915329,"OG139116_35",2
-65.0949080172059,7.97958996123297,5.02356394830212,"OG139216_35",4
24.0556926098189,-11.4616446045909,2.47396463260047,"OG139225_35",0
30.7791540122293,10.5907737981739,3.64948756828411,"OG139226_35",2
-56.8644832675254,12.713729731213,2.61442573195485,"OG139247_35",4
-33.7677454193369,12.2709245500866,-10.1969210910538,"OG139258_35",4
28.3897319488647,9.76016923414562,2.61592182905043,"OG139267_35",2
8.12595283996687,-4.74211714890022,1.1228550712059,"OG139277_35",3
-59.4088383894165,5.22371271530427,4.79652154252924,"OG139297_35",4
-3.9180555551407,1.80376822643504,1.38116712813794,"OG139308_35",1
9.13985359548442,15.3633769419107,-0.144466129282107,"OG139337_35",2
17.6718785554374,6.58288889949438,5.20856839087558,"OG139343_35",2
29.7080831453832,13.7048377936384,3.28168165960216,"OG139349_35",2
19.0797120508117,-1.75982026607375,-6.1538818679276,"OG139352_35",1
21.0325390169388,-0.315540195476198,2.40808730649461,"OG139404_35",3
13.8629151689606,-17.9583953057289,-1.58272052552951,"OG139537_35",0
-16.0260115099088,-48.1184541732497,3.67505978996533,"OG139550_35",0
